Home_team,Away_team,Home_win,Draw,Away_win
Monaco,Lyon,2.561508097414496,4.101375752612577,2.799932342451024
Monaco,Clermont Foot,2.2556150368763226,4.117590040132228,3.2780739162702695
Monaco,Lorient,2.141197420382639,4.256612851055036,3.485662056648025
Monaco,Nice,2.7159476722374887,4.0143022698921715,2.6633439861276806
Monaco,Reims,2.4547198834590254,4.124563875788292,2.9311884877857137
Monaco,Montpellier,2.242234277686082,4.135899274249642,3.29832195508005
Monaco,Toulouse,2.3685098176654176,4.117776496494917,3.0665476232498876
Monaco,Strasbourg,2.277122979237883,4.200026401681201,3.2003533448247112
Monaco,Brest,2.2373127906592183,4.087899475119197,3.3313432319647784
Monaco,Auxerre,2.0623821069097032,4.16427305192752,3.7625502287120534
Monaco,Nantes,2.3053807905907964,3.917490117909427,3.277628102717435
Monaco,Ajaccio,2.1724315119987785,3.9786244522226997,3.549170515215642
Monaco,Troyes,2.006454027211765,4.562392530174071,3.7818707483969534
Monaco,Angers,2.0772953476693488,4.141584958045338,3.727350736453906
Lille,Paris S-G,2.729281445353369,4.225672401575749,2.591410667506492
Lille,Lens,2.2710910245050075,4.087753216062121,3.25956542349181
Lille,Marseille,2.2097585515869023,4.040783102827696,3.4187254688260094
Lille,Monaco,2.2853124114158203,4.064921054264428,3.2413835151558317
Lille,Rennes,2.054733033041187,4.208219957585067,3.7632274884809482
Lille,Lyon,2.0531781430105562,4.156227371634216,3.7979806736106636
Lille,Clermont Foot,1.8436468271163515,4.306604716011885,4.656968803221684
Lille,Lorient,1.7736322547630528,4.510963958006827,4.9840047419322895
Lille,Nice,2.147025183080901,4.019005318065902,3.5930998369566267
Lille,Reims,1.9827715530589975,4.220724301520854,4.01927726536477
Lille,Montpellier,1.8357968419409227,4.331866296336299,4.686489906585736
Lille,Toulouse,1.9226330705806651,4.2515549499376855,4.264804886332145
Lille,Strasbourg,1.8660910894746556,4.377221108526208,4.474236212833557
Lille,Brest,1.8281407117534716,4.286881910968298,4.772894914933246
Lille,Auxerre,1.7090430884624248,4.4703758009613175,5.584985946081354
Lille,Nantes,1.8604005160990063,4.0842088827929715,4.756501914167438
Lille,Ajaccio,1.7729292897930344,4.2146729132248995,5.263340112074124
Lille,Troyes,1.6973950687982662,4.918317476637423,5.396382797133272
Lille,Angers,1.718111958705418,4.437229426111685,5.527041672365783
Rennes,Paris S-G,2.9086543984932214,4.162245524196638,2.461696061880774
Rennes,Lens,2.39854070242608,3.9803086943713164,3.075598760825117
Rennes,Marseille,2.332281360595118,3.9252385808571617,3.2205504202248965
Rennes,Monaco,2.4155594594400576,3.9584205025513635,3.05826789399006
Rennes,Lille,2.397046732181768,3.99144729011176,3.0728984308092966
Rennes,Lyon,2.1539080706967324,4.023033367486077,3.5716073897630767
Rennes,Clermont Foot,1.9202583646700595,4.139802357145513,4.3611474497642755
Rennes,Lorient,1.8391118411009197,4.331138731775731,4.666169744284028
Rennes,Nice,2.2634034905088534,3.895310162004697,3.3798602084959315
Rennes,Reims,2.0742737182317788,4.0780096502243035,3.776102160720511
Rennes,Montpellier,1.9110130137907002,4.163806402342666,4.388914000974879
Rennes,Toulouse,2.0076364059039866,4.099120437794798,4.00149245343915
Rennes,Strasbourg,1.9422843932880514,4.216068905690935,4.196792700322611
Rennes,Brest,1.9041162358610992,4.116485907154471,4.466115346704097
Rennes,Auxerre,1.771302275578356,4.273372177644448,5.211450901840263
Rennes,Nantes,1.945442849911583,3.91676548877374,4.444113936264213
Rennes,Ajaccio,1.8466436145561218,4.030566926354288,4.909706977364171
Rennes,Troyes,1.7479985339781692,4.720364479099895,5.055947846294055
Rennes,Angers,1.7818146307695724,4.2423439821457185,5.15757001729392
Lyon,Paris S-G,3.2111659199183578,4.309332170675641,2.252623892380422
Lyon,Lens,2.632179782037087,4.062721717842637,2.7325377342679205
Lyon,Marseille,2.5589141104654254,3.998248638446926,2.8399732988716266
Lyon,Monaco,2.652732890979047,4.043665175126771,2.71702363450496
Lyon,Lille,2.629941033924618,4.073483035627333,2.731425258153798
Lyon,Rennes,2.34893751443556,4.115626682463823,3.100717034105443
Lyon,Clermont Foot,2.0840867475344993,4.126242177117027,3.7147912096924705
Lyon,Lorient,1.9874917436941506,4.288691078532618,3.960901484905005
Lyon,Nice,2.481577616536952,3.957688038917427,2.959019530112304
Lyon,Reims,2.259272953401101,4.101500392880429,3.27771936562248
Lyon,Montpellier,2.072931691002835,4.147101009781066,3.7381307422231544
Lyon,Toulouse,2.1834576979782176,4.107656337809915,3.447422757996994
Lyon,Strasbourg,2.106051338761396,4.205631240271923,3.605644387828562
Lyon,Brest,2.066863322246065,4.099547426970461,3.78684609683916
Lyon,Auxerre,1.914264451198358,4.212087482816616,4.334419868779857
Lyon,Nantes,2.120377143761064,3.9162951458855138,3.7418386546032316
Lyon,Ajaccio,2.005679044203941,4.001222546862546,4.085142401146056
Lyon,Troyes,1.8761199015182852,4.631439556389966,4.296776052952737
Lyon,Angers,1.926826604327679,4.185717880087131,4.2919898624683555
Clermont Foot,Paris S-G,4.038903456559432,4.412515225604038,1.9525245263375424
Clermont Foot,Lens,3.231367526334002,4.029406850990087,2.2989196608980413
Clermont Foot,Marseille,3.1380228442795968,3.9434704085853127,2.3722590866806814
Clermont Foot,Monaco,3.2652041405685432,4.014286110323814,2.285781804767035
Clermont Foot,Lille,3.2259402498459746,4.040179288108258,2.2990274876810135
Clermont Foot,Rennes,2.819466261794448,4.007810788636178,2.572779504745168
Clermont Foot,Lyon,2.831611886628078,3.954582331511273,2.5799850372309048
Clermont Foot,Lorient,2.3116798205733384,4.050034274899083,3.19680768557773
Clermont Foot,Nice,3.0343866853894146,3.8808328006400488,2.4550582741080524
Clermont Foot,Reims,2.698098227369965,3.9647641811843575,2.6980982273699645
Clermont Foot,Montpellier,2.4406408947097806,3.9433716671558456,3.0260152168679415
Clermont Foot,Toulouse,2.5939720667055606,3.9450713607449432,2.8187881374680837
Clermont Foot,Strasbourg,2.476895985833805,4.016330354226319,2.940773019653705
Clermont Foot,Brest,2.4387455461755208,3.892326384612868,3.0538274249548554
Clermont Foot,Auxerre,2.226083904650249,3.937343200316401,3.4398285630229966
Clermont Foot,Nantes,2.535757090153863,3.724839116045907,3.0002717490720725
Clermont Foot,Ajaccio,2.3700745500307527,3.766033573060289,3.243784056488057
Clermont Foot,Troyes,2.135286464463107,4.334829771141622,3.470488665215687
Clermont Foot,Angers,2.2451342524903772,3.9170218334262334,3.4077698709317086
Lorient,Paris S-G,3.853189244856222,4.2442311318452,2.0228731080965385
Lorient,Lens,3.0829373134917093,3.8928397047525976,2.420326228089191
Lorient,Marseille,2.993395628033178,3.8104414885436437,2.5074130848416134
Lorient,Monaco,3.114810358942618,3.87591857135052,2.4063775277207005
Lorient,Lille,3.0779304667301908,3.9040015313124057,2.4198960021589166
Lorient,Rennes,2.692446758848974,3.8929583718623513,2.7313029904105237
Lorient,Lyon,2.7032647106907066,3.838155232251944,2.742949969962832
Lorient,Clermont Foot,2.349035065172185,3.833890541689845,3.24113401573668
Lorient,Nice,2.894392121314087,3.7522113165962176,2.6049310744346306
Lorient,Reims,2.57691471928783,3.856578985915303,2.877917741180777
Lorient,Montpellier,2.3326475065082195,3.852352586985719,3.261612450437783
Lorient,Toulouse,2.4780006395398413,3.843270701243924,3.0190480917963125
Lorient,Strasbourg,2.367943001458169,3.924192521598972,3.1555423030995335
Lorient,Brest,2.3301911302591947,3.8003202169763757,3.298960603570816
Lorient,Auxerre,2.129030608339299,3.8636337687294717,3.7557642558708606
Lorient,Nantes,2.4199039939274964,3.6224236522050326,3.250882929176334
Lorient,Ajaccio,2.263411116841634,3.6762178413541076,3.538061713600803
Lorient,Troyes,2.047301372370992,4.2804857793203475,3.750733951488485
Lorient,Angers,2.146857712320716,3.841102768293609,3.7193136315641424
Nice,Paris S-G,3.4153653799019055,4.142380767434586,2.1895680300055997
Nice,Lens,2.763075852576081,3.8614696815969096,2.6745633766333543
Nice,Marseille,2.6838618221035215,3.789651618453545,2.785013788340295
Nice,Monaco,2.78806280475727,3.8421954528025006,2.659208134940319
Nice,Lille,2.759725223666949,3.872766508426315,2.673230047357876
Nice,Rennes,2.439081015782258,3.9018978151754267,3.0485001333301973
Nice,Lyon,2.444951569419494,3.8470003812587996,3.0676139639221036
Nice,Clermont Foot,2.1455542087850317,3.891316643656186,3.684415601190867
Nice,Lorient,2.033925680492218,4.051916505959685,3.9350697608630547
Nice,Reims,2.3399381144354483,3.8806013688745007,3.230931809062423
Nice,Montpellier,2.1324510836474677,3.9122099422099437,3.7079240829467883
Nice,Toulouse,2.255663167221731,3.8809829068768966,3.406337053918868
Nice,Strasbourg,2.1660845304451297,3.977327550533817,3.5670165034607653
Nice,Brest,2.1278487701656696,3.861292444465734,3.761317506825757
Nice,Auxerre,1.9577860340678053,3.961535088424639,4.335822359631993
Nice,Nantes,2.1949928348202783,3.672334827714941,3.7231397542360103
Nice,Ajaccio,2.064931705489765,3.7501832880352475,4.083070277431356
Nice,Troyes,1.9028973161480442,4.395927408729788,4.270883953347871
Nice,Angers,1.9722571626762986,3.935438679496998,4.2921769529313245
Reims,Paris S-G,2.904651192701271,4.319234311294778,2.4327936054859554
Reims,Lens,2.4087283902392036,4.138105926760053,2.9944505866798568
Reims,Marseille,2.343335977232697,4.084688793547236,3.12326660283938
Reims,Monaco,2.4247690882386443,4.117243697802513,2.9776016793707516
Reims,Lille,2.407509619578607,4.148790875595694,2.992523931135994
Reims,Rennes,2.171646505459381,4.228379885090707,3.4204028635583765
Reims,Lyon,2.1711318082152813,4.177265869999335,3.4442409205856395
Reims,Clermont Foot,1.9428401568814686,4.288488818022787,4.147125795244199
Reims,Lorient,1.8644203808375497,4.471668296807821,4.427502446446763
Reims,Nice,2.275852034498005,4.055520869905426,3.2650454849574957
Reims,Montpellier,1.9339646635954013,4.311456908218542,4.173226509957832
Reims,Toulouse,2.028573641605571,4.249612069047341,3.8301141936580363
Reims,Strasbourg,1.9655077780479195,4.361519480094839,4.010225952616129
Reims,Brest,1.9266325290452788,4.26622429109366,4.2357872967418135
Reims,Auxerre,1.7964382753822024,4.416621542481718,4.885846400027505
Reims,Nantes,1.9652197249603212,4.0755030476561664,4.198464246610792
Reims,Ajaccio,1.8690082056674147,4.184567368435248,4.605061015603866
Reims,Troyes,1.777206162607938,4.844949873345993,4.799157497037098
Reims,Angers,1.8066296481365018,4.386943176889924,4.837069854152583
Montpellier,Paris S-G,3.8800676526825026,4.503715941207853,1.9837609029864378
Montpellier,Lens,3.1296465373290223,4.140094014421624,2.3270767975478344
Montpellier,Marseille,3.040524465660715,4.058164439476377,2.399054277520282
Montpellier,Monaco,3.1597917974001946,4.125132147661547,2.3138772052641374
Montpellier,Lille,3.1251885552245056,4.150559263098007,2.3272847686326648
Montpellier,Rennes,2.750034123456254,4.124751142074364,2.5982586153623313
Montpellier,Lyon,2.7593078365503967,4.07311147879609,2.604696502967376
Montpellier,Clermont Foot,2.410506425077456,4.053847546620397,3.0241389442687012
Montpellier,Lorient,2.27583230313888,4.177591622338765,3.2115571183286113
Montpellier,Nice,2.943001563942532,3.998991770828136,2.4803828649532753
Montpellier,Reims,2.6358422325880153,4.0853154821058455,2.7212985138859107
Montpellier,Toulouse,2.5381717091506815,4.068429899271875,2.8396868170777863
Montpellier,Strasbourg,2.4307101273005918,4.1401242767958975,2.9605644378374127
Montpellier,Brest,2.3913169964343663,4.021303128546004,3.0688555788605574
Montpellier,Auxerre,2.1919989417015215,4.071695886578882,3.445080595115271
Montpellier,Nantes,2.476977220768435,3.857323449888004,3.013345642663474
Montpellier,Ajaccio,2.3233979386322443,3.9014911813908686,3.2509273963678966
Montpellier,Troyes,2.1145835308147563,4.460663522150626,3.4847068741781477
Montpellier,Angers,2.209551437064579,4.051350083838972,3.413521885524777
Toulouse,Paris S-G,3.6738813750310984,4.383316105841716,2.0574382334861157
Toulouse,Lens,2.9711960988812454,4.054503426601655,2.445131834977382
Toulouse,Marseille,2.8866523333599945,3.977155069811261,2.528687235368517
Toulouse,Monaco,2.998728668934205,4.037988217431984,2.4311921403467567
Toulouse,Lille,2.9673261759170657,4.065208526117721,2.4449026614821885
Toulouse,Rennes,2.6185801022128294,4.060902037978219,2.7479518617967105
Toulouse,Lyon,2.626065076999551,4.008420580044114,2.757942270598311
Toulouse,Clermont Foot,2.3005857892518757,4.0139423599265065,3.2357124557297863
Toulouse,Lorient,2.1768194787251565,4.150853755057148,3.442525322705699
Toulouse,Nice,2.7948598340692357,3.9231712728404764,2.6223305241093264
Toulouse,Reims,2.511444369450835,4.028815451130908,2.8886987950900407
Toulouse,Montpellier,2.2859930072361907,4.0321217956988225,3.2558353854133704
Toulouse,Strasbourg,2.3211435372182003,4.0993876143306505,3.1571131904396936
Toulouse,Brest,2.282016814606117,3.98265871383407,3.2894325346981423
Toulouse,Auxerre,2.0962903418906182,4.051836690459922,3.722308248380856
Toulouse,Nantes,2.358627170935827,3.8105052444590237,3.2372467513262326
Toulouse,Ajaccio,2.2161953542709107,3.8673294264619047,3.509740052635265
Toulouse,Troyes,2.0298180859790413,4.455060393471468,3.73631764730065
Toulouse,Angers,2.112398575387199,4.029461895562229,3.6871333006412614
Strasbourg,Paris S-G,3.929245630162973,4.337746233040443,1.9890944689083907
Strasbourg,Lens,3.1464182883744796,3.972440008819953,2.3592793268922785
Strasbourg,Marseille,3.0554231199335984,3.8886884729959856,2.438902615656825
Strasbourg,Monaco,3.1788822457648584,3.956448181505886,2.3457472141858493
Strasbourg,Lille,3.141303593641261,3.9833709000057542,2.3591482386997726
Strasbourg,Rennes,2.748626589735544,3.9622302711320394,2.6502793950577406
Strasbourg,Lyon,2.759810713658901,3.9084016283445124,2.659448104597047
Strasbourg,Clermont Foot,2.398556281549069,3.893014082344575,3.118893137752945
Strasbourg,Lorient,2.2578508109280953,4.0235303959363895,3.318927924023458
Strasbourg,Nice,2.9547509636559526,3.828604481856612,2.528410603459517
Strasbourg,Reims,2.6309333608740215,3.9228590094032723,2.7852812885139797
Strasbourg,Montpellier,2.3817667315617927,3.9106184645856295,3.138391851005293
Strasbourg,Toulouse,2.530091968703071,3.9066107595685,2.9152299701561235
Strasbourg,Brest,2.3794565029287384,3.8592869718602514,3.170370339051603
Strasbourg,Auxerre,2.1739380679943205,3.9138419147021004,3.5879292172315136
Strasbourg,Nantes,2.471638037539174,3.6870803768297766,3.1188778041397627
Strasbourg,Ajaccio,2.3118205726865537,3.7347798153665073,3.3818481590995013
Strasbourg,Troyes,2.089009168244106,4.319843027644457,3.6037176686425236
Strasbourg,Angers,2.1922223683547335,3.8924390731976763,3.553875966370569
Brest,Paris S-G,4.171008271131841,4.379920292250235,1.9259126955341261
Brest,Lens,3.3197050623229813,3.9805835717344302,2.268169490370337
Brest,Marseille,3.2230724727911824,3.891697961183333,2.3407484082183423
Brest,Monaco,3.3563537173264226,3.9655835570861946,2.255158064001674
Brest,Lille,3.3135450157237263,3.991501413789747,2.268280961227423
Brest,Rennes,2.883037172070493,3.9524138583967536,2.539416825863963
Brest,Lyon,2.897334377497136,3.89838246256286,2.5465808887237547
Brest,Clermont Foot,2.504769767100471,3.862026115679742,2.970885870560675
Brest,Lorient,2.349219792858213,3.983580027244334,3.1589492881781767
Brest,Nice,3.1147151090857026,3.826350562143518,2.4227626553727517
Brest,Reims,2.7560876695029273,3.9062977111561583,2.6637076909835584
Brest,Montpellier,2.486064287824135,3.8786864686614773,2.989377368415435
Brest,Toulouse,2.646945022939863,3.884076500538679,2.7835019958025775
Brest,Strasbourg,2.5224906109849083,3.9538928945396647,2.904526813000421
Brest,Auxerre,2.2620696757791405,3.866099436441755,3.401383177119763
Brest,Nantes,2.590866262014638,3.658236540248481,2.9642817425114294
Brest,Ajaccio,2.41578919361406,3.696054990141379,3.2066614954497856
Brest,Troyes,2.1613155487406464,4.266561548754351,3.4302878658155533
Brest,Angers,2.28227961713963,3.84606052403371,3.3695087918961293
Auxerre,Paris S-G,3.841020020480725,4.275913749112543,2.0215725609384054
Auxerre,Lens,3.0778493832008342,3.9251933501163863,2.4133897684605077
Auxerre,Marseille,2.988738219845582,3.8432212801966177,2.498814519313737
Auxerre,Monaco,3.109228194472604,3.9084711448385354,2.399510574223895
Auxerre,Lille,3.0729801868867495,3.9362605476129677,2.4130332803475896
Auxerre,Rennes,2.691281487580919,3.9244702625329384,2.7200760962087993
Auxerre,Lyon,2.701709039518549,3.8701161214636706,2.731106611270765
Auxerre,Clermont Foot,2.3501997016007437,3.8653260341891333,3.2203286547895416
Auxerre,Lorient,2.2140999467155194,4.001864821987603,3.4300679097561177
Auxerre,Nice,2.890432767420768,3.7852352025328986,2.59453181684426
Auxerre,Reims,2.5765260134327965,3.888160275988547,2.8640451668370175
Auxerre,Montpellier,2.333987003308224,3.8836161801507263,3.240602932367762
Auxerre,Toulouse,2.478309930676056,3.8747973160844973,3.0025928541044493
Auxerre,Strasbourg,2.3693351266399083,3.9549080865730715,3.1373860641556384
Auxerre,Brest,2.3313514926950436,3.8320202908406094,3.2765763734153963
Auxerre,Nantes,2.4196977289549553,3.6557513268788653,3.2273669828613634
Auxerre,Ajaccio,2.2645592911587915,3.70896280725253,3.5086499291531186
Auxerre,Troyes,2.0512970147028406,4.30808440364305,3.724754632795899
Auxerre,Angers,2.149221873709669,3.872354326142553,3.6879230592346532
Nantes,Paris S-G,3.8951592740275585,4.380633337587381,1.9927820931983047
